log N,time,self.uav_coord[0],self.uav_coord[1],self.gcs_coord[0],self.gcs_coord[1],self.uav_alt,self.gcs_alt,self.goal_pose[0],self.goal_pose[1],self.goal_pose[2],self.uav_heading,self.gcs_heading,self.uav_vel[0],self.uav_vel[1],self.uav_vel[2],self.gcs_vel[0],self.gcs_vel[1],self.gcs_vel[2],self.uav_pose[0],self.uav_pose[1],self.uav_pose[2],self.goal_pose[0],self.goal_pose[1],self.goal_pose[2],self.goal_mode,self.L, roll_cmd,pitch_cmd,yaw_cmd,thr_cmd,self.voltage,self.current  
79,0,37.430660,-122.173782,43.684324,-72.233333,0.090000,-0.240000,1.570000,0.000000,10.000000,0.825871,1.300549,-2.420000,-3.290000,0.000000,-0.220000,0.280000,-0.260000,1.570796,0.177147,4211400.878332,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123402,1.000000,22.350000,0.049000 
80,0,37.430660,-122.173782,43.684324,-72.233333,0.090000,-0.240000,1.570000,0.000000,10.000000,0.825871,1.300549,-2.420000,-3.290000,0.000000,-0.220000,0.280000,-0.260000,1.570796,0.177147,4211400.878332,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123402,1.000000,22.350000,0.049000 
81,0,37.430654,-122.173792,43.684324,-72.233333,0.080000,-0.240000,1.570000,0.000000,10.000000,0.827460,1.299407,-2.470000,-3.280000,0.000000,-0.220000,0.280000,-0.260000,1.570796,0.176005,4211402.012509,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123402,1.000000,22.370000,0.047000 
82,0,37.430651,-122.173798,43.684324,-72.233333,0.080000,-0.240000,1.570000,0.000000,10.000000,0.828793,1.299407,-2.490000,-3.270000,0.000000,-0.220000,0.280000,-0.260000,1.570796,0.176005,4211402.650587,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123402,1.000000,22.289000,0.026000 
83,0,37.430651,-122.173798,43.684324,-72.233333,0.080000,-0.240000,1.570000,0.000000,10.000000,0.828793,1.299407,-2.490000,-3.270000,0.000000,-0.220000,0.280000,-0.260000,1.570796,0.176005,4211402.650587,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123402,1.000000,22.289000,0.026000 
84,0,37.430649,-122.173800,43.684324,-72.233333,0.080000,-0.240000,1.570000,0.000000,10.000000,0.828793,1.299407,-2.500000,-3.260000,0.000000,-0.220000,0.280000,-0.260000,1.570796,0.176005,4211402.893081,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123402,1.000000,22.294000,0.042000 
85,0,37.430648,-122.173802,43.684325,-72.233333,0.080000,-0.120000,1.570000,0.000000,10.000000,0.829503,1.299674,-2.510000,-3.260000,0.000000,-0.160000,0.410000,-0.110000,1.570796,0.176273,4211403.150188,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123402,1.000000,22.294000,0.042000 
86,0,37.430648,-122.173802,43.684325,-72.233333,0.080000,-0.120000,1.570000,0.000000,10.000000,0.830234,1.299674,-2.510000,-3.260000,0.000000,-0.160000,0.410000,-0.110000,1.570796,0.176273,4211403.150188,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123402,1.000000,22.294000,0.042000 
87,0,37.430648,-122.173802,43.684325,-72.233333,0.080000,-0.250000,1.570000,0.000000,10.000000,0.830234,1.300852,-2.510000,-3.260000,0.000000,-0.140000,0.390000,-0.080000,1.570796,0.177450,4211403.177330,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123402,1.000000,22.294000,0.042000 
88,0,37.430647,-122.173805,43.684325,-72.233333,0.080000,-0.250000,1.570000,0.000000,10.000000,0.830234,1.300852,-2.520000,-3.250000,0.000000,-0.140000,0.390000,-0.080000,1.570796,0.177450,4211403.419823,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123401,1.000000,22.291000,0.049000 
89,0,37.430645,-122.173807,43.684325,-72.233333,0.080000,-0.250000,1.570000,0.000000,10.000000,0.830911,1.300852,-2.520000,-3.250000,0.000000,-0.140000,0.390000,-0.080000,1.570796,0.177450,4211403.657506,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123401,1.000000,22.232000,0.051000 
90,0,37.430645,-122.173807,43.684325,-72.233328,0.080000,-0.400000,1.570000,0.000000,10.000000,0.830911,1.300872,-2.520000,-3.250000,0.000000,-0.360000,0.010000,-0.180000,1.570796,0.177471,4211403.996453,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123401,1.000000,22.232000,0.051000 
91,0,37.430641,-122.173814,43.684325,-72.233328,0.090000,-0.400000,1.570000,0.000000,10.000000,0.832859,1.300872,-2.540000,-3.220000,0.000000,-0.360000,0.010000,-0.180000,1.570796,0.177471,4211404.786132,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123401,1.000000,22.326000,0.028000 
92,0,37.430639,-122.173816,43.684321,-72.233328,0.090000,-0.390000,1.570000,0.000000,10.000000,0.832859,1.300872,-2.550000,-3.210000,0.000000,-0.790000,-0.550000,-0.390000,1.570796,0.177471,4211405.066022,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123401,1.000000,22.326000,0.028000 
93,0,37.430639,-122.173816,43.684321,-72.233328,0.090000,-0.390000,1.570000,0.000000,10.000000,0.832859,1.300168,-2.550000,-3.210000,0.000000,-0.790000,-0.550000,-0.390000,1.570796,0.176767,4211405.066022,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123401,1.000000,22.326000,0.028000 
94,0,37.430639,-122.173818,43.684321,-72.233328,0.090000,-0.390000,1.570000,0.000000,10.000000,0.833453,1.300168,-2.550000,-3.200000,0.000000,-0.790000,-0.550000,-0.390000,1.570796,0.176767,4211405.228734,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123401,1.000000,22.326000,0.028000 
95,0,37.430638,-122.173819,43.684321,-72.233328,0.090000,-0.390000,1.570000,0.000000,10.000000,0.833453,1.300168,-2.550000,-3.190000,0.000000,-0.790000,-0.550000,-0.390000,1.570796,0.176767,4211405.378675,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123401,1.000000,22.326000,0.028000 
96,0,37.430638,-122.173819,43.684321,-72.233328,0.090000,-0.390000,1.570000,0.000000,10.000000,0.833453,1.300168,-2.550000,-3.190000,0.000000,-0.790000,-0.550000,-0.390000,1.570796,0.176767,4211405.378675,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123401,1.000000,22.326000,0.028000 
97,0,37.430635,-122.173822,43.684321,-72.233328,0.090000,-0.390000,1.570000,0.000000,10.000000,0.834236,1.300168,-2.560000,-3.180000,0.000000,-0.790000,-0.550000,-0.390000,1.570796,0.176767,4211405.767959,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123401,1.000000,22.250000,0.042000 
98,0,37.430634,-122.173825,43.684319,-72.233328,0.090000,-0.200000,1.570000,0.000000,10.000000,0.834580,1.300168,-2.570000,-3.170000,0.000000,-0.410000,0.040000,-0.370000,1.570796,0.176767,4211406.030588,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123401,1.000000,22.250000,0.042000 
99,0,37.430632,-122.173828,43.684319,-72.233328,0.090000,-0.170000,1.570000,0.000000,10.000000,0.834580,1.297526,-2.580000,-3.160000,0.000000,0.650000,0.140000,-0.640000,1.570796,0.174125,4211406.465963,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123401,1.000000,22.228000,0.025000 
100,0,37.430629,-122.173833,43.684319,-72.233328,0.090000,-0.170000,1.570000,0.000000,10.000000,0.836241,1.297526,-2.590000,-3.140000,0.000000,0.650000,0.140000,-0.640000,1.570796,0.174125,4211407.009999,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123401,1.000000,22.322000,0.044000 
101,0,37.430626,-122.173837,43.684319,-72.233329,0.090000,-0.160000,1.570000,0.000000,10.000000,0.836690,1.298819,-2.600000,-3.120000,0.000000,-0.580000,-0.420000,-0.500000,1.570796,0.175418,4211407.348565,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123401,1.000000,22.314000,0.035000 
102,0,37.430623,-122.173842,43.684319,-72.233329,0.090000,-0.160000,1.570000,0.000000,10.000000,0.837492,1.298819,-2.610000,-3.090000,0.000000,-0.580000,-0.420000,-0.500000,1.570796,0.175418,4211407.884640,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123401,1.000000,22.297000,0.047000 
103,0,37.430623,-122.173842,43.684319,-72.233329,0.090000,-0.160000,1.570000,0.000000,10.000000,0.837492,1.298819,-2.610000,-3.090000,0.000000,-0.580000,-0.420000,-0.500000,1.570796,0.175418,4211407.884640,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123401,1.000000,22.344000,0.039000 
104,0,37.430620,-122.173846,43.684319,-72.233329,0.090000,-0.160000,1.570000,0.000000,10.000000,0.837925,1.298819,-2.620000,-3.070000,0.000000,-0.580000,-0.420000,-0.500000,1.570796,0.175418,4211408.345744,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123401,1.000000,22.344000,0.039000 
105,0,37.430620,-122.173846,43.684322,-72.233329,0.090000,-0.430000,1.570000,0.000000,10.000000,0.837925,1.298819,-2.620000,-3.070000,0.000000,0.250000,-0.130000,-0.550000,1.570796,0.175418,4211408.351059,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123401,1.000000,22.344000,0.039000 
106,0,37.430611,-122.173859,43.684322,-72.233329,0.090000,-0.430000,1.570000,0.000000,10.000000,0.840319,1.298327,-2.660000,-3.020000,0.000000,0.250000,-0.130000,-0.550000,1.570796,0.174926,4211409.865239,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123401,1.000000,22.328000,0.042000 
107,0,37.430611,-122.173859,43.684322,-72.233329,0.090000,-0.430000,1.570000,0.000000,10.000000,0.840319,1.298327,-2.660000,-3.020000,0.000000,0.250000,-0.130000,-0.550000,1.570796,0.174926,4211409.865239,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123401,1.000000,22.328000,0.042000 
108,0,37.430611,-122.173859,43.684322,-72.233329,0.090000,-0.430000,1.570000,0.000000,10.000000,0.840319,1.298327,-2.660000,-3.020000,0.000000,0.250000,-0.130000,-0.550000,1.570796,0.174926,4211409.865239,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123401,1.000000,22.328000,0.042000 
109,0,37.430609,-122.173861,43.684322,-72.233329,0.090000,-0.200000,1.570000,0.000000,10.000000,0.840974,1.298327,-2.660000,-3.010000,0.000000,0.010000,-0.080000,-0.550000,1.570796,0.174926,4211410.056831,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123401,1.000000,22.315000,0.029000 
110,0,37.430609,-122.173861,43.684322,-72.233329,0.090000,-0.200000,1.570000,0.000000,10.000000,0.840974,1.298313,-2.660000,-3.010000,0.000000,0.010000,-0.080000,-0.550000,1.570796,0.174913,4211410.056831,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123401,1.000000,22.300000,0.048000 
111,0,37.430607,-122.173864,43.684324,-72.233330,0.090000,-0.280000,1.570000,0.000000,10.000000,0.840974,1.299240,-2.670000,-3.000000,0.000000,0.170000,-0.030000,-0.450000,1.570796,0.175839,4211410.269830,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123401,1.000000,22.300000,0.048000 
112,0,37.430606,-122.173865,43.684324,-72.233330,0.090000,-0.170000,1.570000,0.000000,10.000000,0.841664,1.299501,-2.680000,-3.000000,0.000000,0.040000,0.250000,-0.350000,1.570796,0.176101,4211410.381518,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123401,1.000000,22.300000,0.048000 
113,0,37.430605,-122.173867,43.684324,-72.233330,0.090000,-0.170000,1.570000,0.000000,10.000000,0.842224,1.299501,-2.680000,-2.990000,0.000000,0.040000,0.250000,-0.350000,1.570796,0.176101,4211410.608090,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123401,1.000000,22.212000,0.038000 
114,0,37.430603,-122.173871,43.684326,-72.233331,0.090000,-0.370000,1.570000,0.000000,10.000000,0.842849,1.299421,-2.690000,-2.970000,0.000000,-0.010000,0.210000,-0.420000,1.570796,0.176020,4211410.931025,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123400,1.000000,22.327000,0.032000 
115,0,37.430603,-122.173871,43.684326,-72.233331,0.090000,-0.370000,1.570000,0.000000,10.000000,0.842849,1.299421,-2.690000,-2.970000,0.000000,-0.010000,0.210000,-0.420000,1.570796,0.176020,4211410.931025,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123400,1.000000,22.327000,0.032000 
116,0,37.430599,-122.173875,43.684326,-72.233331,0.090000,-0.370000,1.570000,0.000000,10.000000,0.844500,1.299421,-2.700000,-2.950000,0.000000,-0.010000,0.210000,-0.420000,1.570796,0.176020,4211411.455988,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123400,1.000000,22.282000,0.039000 
117,0,37.430598,-122.173877,43.684326,-72.233331,0.090000,-0.510000,1.570000,0.000000,10.000000,0.845326,1.300115,-2.700000,-2.940000,0.000000,0.000000,0.140000,-0.290000,1.570796,0.176714,4211411.660474,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123400,1.000000,22.282000,0.039000 
118,0,37.430590,-122.173888,43.684326,-72.233331,0.090000,-0.510000,1.570000,0.000000,10.000000,0.848062,1.300115,-2.750000,-2.900000,0.000000,0.000000,0.140000,-0.290000,1.570796,0.176715,4211412.930670,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123400,1.000000,22.323000,0.051000 
119,0,37.430588,-122.173890,43.684326,-72.233331,0.090000,-0.510000,1.570000,0.000000,10.000000,0.848529,1.300115,-2.760000,-2.900000,0.000000,0.000000,0.140000,-0.290000,1.570796,0.176715,4211413.149281,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123400,1.000000,22.323000,0.051000 
120,0,37.430588,-122.173890,43.684329,-72.233328,0.090000,-0.280000,1.570000,0.000000,10.000000,0.848529,1.300871,-2.760000,-2.900000,0.000000,0.480000,0.410000,-0.420000,1.570796,0.177471,4211413.371114,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123400,1.000000,22.323000,0.051000 
121,0,37.430586,-122.173893,43.684329,-72.233328,0.090000,-0.280000,1.570000,0.000000,10.000000,0.849089,1.300871,-2.770000,-2.900000,0.000000,0.480000,0.410000,-0.420000,1.570796,0.177471,4211413.682277,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123400,1.000000,22.293000,0.036000 
122,0,37.430580,-122.173901,43.684329,-72.233328,0.090000,-0.280000,1.570000,0.000000,10.000000,0.850893,1.300871,-2.820000,-2.880000,0.000000,0.480000,0.410000,-0.420000,1.570796,0.177471,4211414.676476,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123400,1.000000,22.261000,0.040000 
123,0,37.430580,-122.173901,43.684331,-72.233327,0.090000,-0.320000,1.570000,0.000000,10.000000,0.850893,1.301804,-2.820000,-2.880000,0.000000,0.290000,0.550000,-0.450000,1.570796,0.178404,4211414.715204,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123400,1.000000,22.312000,0.052000 
124,0,37.430580,-122.173901,43.684331,-72.233327,0.090000,-0.320000,1.570000,0.000000,10.000000,0.850893,1.301804,-2.820000,-2.880000,0.000000,0.290000,0.550000,-0.450000,1.570796,0.178404,4211414.715204,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123400,1.000000,22.312000,0.052000 
125,0,37.430578,-122.173903,43.684332,-72.233325,0.090000,-0.100000,1.570000,0.000000,10.000000,0.851345,1.302838,-2.820000,-2.880000,0.000000,0.530000,0.790000,-0.410000,1.570796,0.179438,4211415.026564,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123400,1.000000,22.312000,0.052000 
126,0,37.430577,-122.173905,43.684332,-72.233325,0.090000,-0.100000,1.570000,0.000000,10.000000,0.851345,1.302838,-2.830000,-2.870000,0.000000,0.530000,0.790000,-0.410000,1.570796,0.179438,4211415.178165,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123400,1.000000,22.312000,0.052000 
127,0,37.430575,-122.173908,43.684332,-72.233325,0.090000,-0.100000,1.570000,0.000000,10.000000,0.851658,1.302838,-2.840000,-2.860000,0.000000,0.530000,0.790000,-0.410000,1.570796,0.179438,4211415.561149,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123400,1.000000,22.289000,0.042000 
128,0,37.430575,-122.173908,43.684334,-72.233323,0.090000,-0.250000,1.570000,0.000000,10.000000,0.851658,1.302838,-2.840000,-2.860000,0.000000,0.130000,-0.020000,-0.520000,1.570796,0.179438,4211415.701803,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123399,1.000000,22.289000,0.042000 
129,0,37.430573,-122.173910,43.684336,-72.233325,0.090000,-0.260000,1.570000,0.000000,10.000000,0.851857,1.303980,-2.850000,-2.860000,0.000000,0.040000,-0.040000,-0.440000,1.570796,0.180580,4211415.756949,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123399,1.000000,22.281000,0.050000 
130,0,37.430571,-122.173912,43.684337,-72.233328,0.100000,-0.270000,1.570000,0.000000,10.000000,0.852314,1.302671,-2.850000,-2.850000,0.000000,-0.070000,0.290000,-0.220000,1.570796,0.179272,4211415.749743,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123399,1.000000,22.298000,0.030000 
131,0,37.430569,-122.173914,43.684339,-72.233330,0.100000,-0.470000,1.570000,0.000000,10.000000,0.852542,1.302121,-2.860000,-2.840000,0.000000,0.080000,0.290000,0.020000,1.570796,0.178722,4211415.876586,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123399,1.000000,22.334000,0.044000 
132,0,37.430561,-122.173925,43.684339,-72.233330,0.100000,-0.470000,1.570000,0.000000,10.000000,0.854760,1.302121,-2.900000,-2.810000,0.000000,0.080000,0.290000,0.020000,1.570796,0.178722,4211417.159726,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123399,1.000000,22.272000,0.054000 
133,0,37.430561,-122.173925,43.684342,-72.233326,0.100000,-0.360000,1.570000,0.000000,10.000000,0.854760,1.300941,-2.900000,-2.810000,0.000000,0.220000,-0.030000,-0.340000,1.570796,0.177542,4211417.428125,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123399,1.000000,22.272000,0.054000 
134,0,37.430559,-122.173927,43.684342,-72.233326,0.100000,-0.360000,1.570000,0.000000,10.000000,0.855430,1.300941,-2.910000,-2.800000,0.000000,0.220000,-0.030000,-0.340000,1.570796,0.177542,4211417.651546,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123399,1.000000,22.255000,0.044000 
135,0,37.430551,-122.173936,43.684342,-72.233326,0.100000,-0.360000,1.570000,0.000000,10.000000,0.859063,1.300941,-2.950000,-2.770000,0.000000,0.220000,-0.030000,-0.340000,1.570796,0.177542,4211418.779935,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123399,1.000000,22.304000,0.033000 
136,0,37.430549,-122.173940,43.684342,-72.233326,0.100000,-0.360000,1.570000,0.000000,10.000000,0.859705,1.300941,-2.960000,-2.760000,0.000000,0.220000,-0.030000,-0.340000,1.570796,0.177542,4211419.151807,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123399,1.000000,22.281000,0.035000 
137,0,37.430546,-122.173943,43.684342,-72.233326,0.100000,-0.360000,1.570000,0.000000,10.000000,0.860317,1.300941,-2.970000,-2.740000,0.000000,0.220000,-0.030000,-0.340000,1.570796,0.177542,4211419.523679,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123399,1.000000,22.281000,0.035000 
138,0,37.430542,-122.173947,43.684342,-72.233326,0.100000,-0.360000,1.570000,0.000000,10.000000,0.861444,1.300941,-2.970000,-2.710000,0.000000,0.220000,-0.030000,-0.340000,1.570796,0.177542,4211420.112672,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123398,1.000000,22.338000,0.051000 
139,0,37.430541,-122.173949,43.684342,-72.233326,0.100000,-0.360000,1.570000,0.000000,10.000000,0.862168,1.299941,-2.970000,-2.710000,0.000000,0.220000,-0.030000,-0.340000,1.570796,0.176543,4211420.256312,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123398,1.000000,22.271000,0.043000 
140,0,37.430537,-122.173953,43.684342,-72.233326,0.100000,-0.360000,1.570000,0.000000,10.000000,0.863504,1.299941,-2.980000,-2.670000,0.000000,0.220000,-0.030000,-0.340000,1.570796,0.176543,4211420.840494,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123398,1.000000,22.176000,0.048000 
141,0,37.430537,-122.173953,43.684347,-72.233330,0.100000,-0.170000,1.570000,0.000000,10.000000,0.863504,1.299325,-2.980000,-2.670000,0.000000,0.160000,-0.030000,-0.210000,1.570796,0.175927,4211420.445232,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123398,1.000000,22.176000,0.048000 
142,0,37.430537,-122.173953,43.684350,-72.233329,0.100000,-0.090000,1.570000,0.000000,10.000000,0.866333,1.298857,-2.980000,-2.670000,0.000000,0.140000,0.340000,-0.110000,1.570796,0.175459,4211420.472986,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123398,1.000000,22.268000,0.026000 
143,0,37.430526,-122.173965,43.684350,-72.233329,0.100000,-0.090000,1.570000,0.000000,10.000000,0.866926,1.298857,-2.990000,-2.590000,0.000000,0.140000,0.340000,-0.110000,1.570796,0.175459,4211421.901597,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123398,1.000000,22.268000,0.026000 
144,0,37.430526,-122.173965,43.684352,-72.233326,0.100000,-0.480000,1.570000,0.000000,10.000000,0.866926,1.298990,-2.990000,-2.590000,0.000000,-0.210000,-0.360000,-0.310000,1.570796,0.175592,4211422.093031,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123398,1.000000,22.268000,0.026000 
145,0,37.430525,-122.173966,43.684348,-72.233330,0.100000,-0.440000,1.570000,0.000000,10.000000,0.866926,1.298329,-2.990000,-2.590000,0.000000,-1.270000,-0.350000,-0.040000,1.570796,0.174931,4211421.942928,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123398,1.000000,22.268000,0.026000 
146,0,37.430524,-122.173967,43.684345,-72.233335,0.100000,-0.610000,1.570000,0.000000,10.000000,0.867771,1.296185,-2.990000,-2.580000,0.000000,-1.040000,-0.720000,-0.240000,1.570796,0.172787,4211421.794286,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123398,1.000000,22.315000,0.038000 
147,0,37.430524,-122.173967,43.684345,-72.233335,0.100000,-0.610000,1.570000,0.000000,10.000000,0.867771,1.296185,-2.990000,-2.580000,0.000000,-1.040000,-0.720000,-0.240000,1.570796,0.172787,4211421.794286,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123398,1.000000,22.315000,0.038000 
148,0,37.430524,-122.173967,43.684344,-72.233338,0.100000,-0.280000,1.570000,0.000000,10.000000,0.867771,1.293641,-2.990000,-2.580000,0.000000,-0.310000,-0.250000,-0.090000,1.570796,0.170243,4211421.547369,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123398,1.000000,22.315000,0.038000 
149,0,37.430524,-122.173967,43.684344,-72.233338,0.100000,-0.280000,1.570000,0.000000,10.000000,0.868569,1.293641,-2.990000,-2.580000,0.000000,-0.310000,-0.250000,-0.090000,1.570796,0.170243,4211421.547369,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123398,1.000000,22.345000,0.040000 
150,0,37.430512,-122.173980,43.684344,-72.233338,0.100000,-0.280000,1.570000,0.000000,10.000000,0.871997,1.293641,-3.040000,-2.530000,0.000000,-0.310000,-0.250000,-0.090000,1.570796,0.170243,4211423.194761,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123398,1.000000,22.288000,0.035000 
151,0,37.430509,-122.173983,43.684345,-72.233338,0.100000,-0.500000,1.570000,0.000000,10.000000,0.872592,1.292645,-3.050000,-2.520000,0.000000,-0.290000,0.000000,0.060000,1.570796,0.169247,4211423.469470,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123398,1.000000,22.251000,0.029000 
152,0,37.430509,-122.173983,43.684345,-72.233338,0.100000,-0.500000,1.570000,0.000000,10.000000,0.872592,1.292645,-3.050000,-2.520000,0.000000,-0.290000,0.000000,0.060000,1.570796,0.169247,4211423.469470,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123398,1.000000,22.251000,0.029000 
153,0,37.430503,-122.173990,43.684344,-72.233335,0.100000,-0.430000,1.570000,0.000000,10.000000,0.873840,1.293325,-3.080000,-2.490000,0.000000,0.250000,0.630000,0.140000,1.570796,0.169927,4211424.541591,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123398,1.000000,22.259000,0.037000 
154,0,37.430503,-122.173990,43.684344,-72.233335,0.100000,-0.310000,1.570000,0.000000,10.000000,0.873840,1.294727,-3.080000,-2.490000,0.000000,-1.040000,-0.240000,0.130000,1.570796,0.171330,4211424.547984,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123398,1.000000,22.270000,0.032000 
155,0,37.430503,-122.173990,43.684344,-72.233335,0.100000,-0.310000,1.570000,0.000000,10.000000,0.873840,1.294727,-3.080000,-2.490000,0.000000,-1.040000,-0.240000,0.130000,1.570796,0.171330,4211424.547984,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123398,1.000000,22.270000,0.032000 
156,0,37.430503,-122.173990,43.684343,-72.233335,0.100000,-0.200000,1.570000,0.000000,10.000000,0.873840,1.294154,-3.080000,-2.490000,0.000000,0.000000,-0.010000,-0.140000,1.570796,0.170756,4211424.587545,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123398,1.000000,22.270000,0.032000 
157,0,37.430493,-122.173999,43.684343,-72.233335,0.100000,-0.200000,1.570000,0.000000,10.000000,0.875106,1.294154,-3.120000,-2.450000,0.000000,0.000000,-0.010000,-0.140000,1.570796,0.170756,4211425.808828,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123397,1.000000,22.262000,0.048000 
158,0,37.430491,-122.174001,43.684343,-72.233337,0.100000,-0.260000,1.570000,0.000000,10.000000,0.875106,1.294154,-3.130000,-2.450000,0.000000,0.510000,0.330000,-0.080000,1.570796,0.170756,4211425.963983,1.570000,0.000000,10.000000,0.000000,0.000000,-0.523599,-0.523599,1.123397,1.000000,22.262000,0.048000 
