log N,time,self.uav_coord[0],self.uav_coord[1],self.gcs_coord[0],self.gcs_coord[1],self.uav_alt,self.gcs_alt,self.goal_pose[0],self.goal_pose[1],self.goal_pose[2],self.uav_heading,self.gcs_heading,self.uav_vel[0],self.uav_vel[1],self.uav_vel[2],self.gcs_vel[0],self.gcs_vel[1],self.gcs_vel[2],self.uav_pose[0],self.uav_pose[1],self.uav_pose[2],self.goal_pose[0],self.goal_pose[1],self.goal_pose[2],self.goal_mode,self.L, roll_cmd,pitch_cmd,yaw_cmd,thr_cmd,self.voltage,self.current  
366,0,43.684350,-72.233466,43.684350,-72.233270,0.020000,-1.180000,1.570000,0.000000,10.000000,2.552748,0.874931,-0.130000,-0.010000,0.060000,-0.020000,0.000000,-0.070000,1.494846,-0.692339,15.814905,1.570000,0.000000,10.000000,0.000000,0.000000,0.325125,-0.149458,1.567269,0.429959,22.298000,0.045000 
367,0,43.684350,-72.233466,43.684349,-72.233271,0.020000,-1.180000,1.570000,0.000000,10.000000,2.625477,0.874379,-0.130000,-0.010000,0.060000,-0.020000,0.000000,-0.070000,1.494652,-0.699244,15.774779,1.570000,0.000000,10.000000,0.000000,0.000000,0.321830,-0.149741,1.573623,0.429911,22.298000,0.045000 
368,0,43.684350,-72.233466,43.684348,-72.233272,0.020000,-1.180000,1.570000,0.000000,10.000000,2.625477,0.873194,-0.130000,-0.010000,0.060000,-0.040000,-0.010000,-0.070000,1.494153,-0.712546,15.672223,1.570000,0.000000,10.000000,0.000000,0.000000,0.319744,-0.143557,1.585740,0.430270,22.298000,0.045000 
369,0,43.684350,-72.233466,43.684346,-72.233273,0.020000,-1.160000,1.570000,0.000000,10.000000,2.625477,0.872721,-0.130000,-0.010000,0.060000,-0.040000,-0.010000,-0.070000,1.494905,-0.727457,15.563386,1.570000,0.000000,10.000000,0.000000,0.000000,0.314768,-0.140169,1.600178,0.432593,22.298000,0.045000 
370,0,43.684349,-72.233460,43.684345,-72.233274,0.020000,-1.150000,1.570000,0.000000,10.000000,2.633929,0.872181,-0.020000,-0.030000,0.130000,-0.030000,-0.010000,-0.070000,1.492934,-0.729021,15.041703,1.570000,0.000000,10.000000,0.000000,0.000000,0.294762,-0.103551,1.601202,0.434916,22.340000,0.028000 
371,0,43.684349,-72.233460,43.684344,-72.233275,0.020000,-1.150000,1.570000,0.000000,10.000000,2.633929,0.871698,-0.020000,-0.030000,0.130000,-0.030000,-0.010000,-0.070000,1.492660,-0.736312,14.988989,1.570000,0.000000,10.000000,0.000000,0.000000,0.300949,-0.127567,1.608011,0.432682,22.340000,0.028000 
372,0,43.684349,-72.233460,43.684344,-72.233275,0.020000,-1.150000,1.570000,0.000000,10.000000,2.633929,0.871698,-0.020000,-0.030000,0.130000,-0.030000,-0.010000,-0.070000,1.492660,-0.736312,14.988989,1.570000,0.000000,10.000000,0.000000,0.000000,0.298617,-0.130424,1.608011,0.432478,22.340000,0.028000 
373,0,43.684349,-72.233454,43.684342,-72.233276,0.020000,-1.150000,1.570000,0.000000,10.000000,2.633929,0.870934,-0.020000,0.240000,0.040000,-0.040000,-0.010000,-0.070000,1.489442,-0.752580,14.397358,1.570000,0.000000,10.000000,0.000000,0.000000,0.284875,-0.082041,1.623514,0.435642,22.312000,0.042000 
374,0,43.684349,-72.233454,43.684341,-72.233277,0.020000,-1.160000,1.570000,0.000000,10.000000,2.633929,0.870826,-0.020000,0.240000,0.040000,-0.040000,0.000000,-0.060000,1.488587,-0.757458,14.369828,1.570000,0.000000,10.000000,0.000000,0.000000,0.285773,-0.111931,1.628285,0.432344,22.312000,0.042000 
375,0,43.684349,-72.233454,43.684341,-72.233277,0.020000,-1.160000,1.570000,0.000000,10.000000,2.633929,0.870837,-0.020000,0.240000,0.040000,-0.040000,0.000000,-0.060000,1.488587,-0.757447,14.369828,1.570000,0.000000,10.000000,0.000000,0.000000,0.284080,-0.113410,1.628285,0.432732,22.312000,0.042000 
376,0,43.684349,-72.233454,43.684340,-72.233277,0.020000,-1.160000,1.570000,0.000000,10.000000,2.587727,0.870993,-0.020000,0.240000,0.040000,-0.030000,0.000000,-0.060000,1.488275,-0.768445,14.315619,1.570000,0.000000,10.000000,0.000000,0.000000,0.284046,-0.108972,1.639438,0.433030,22.312000,0.042000 
377,0,43.684349,-72.233454,43.684339,-72.233278,0.020000,-1.160000,1.570000,0.000000,10.000000,2.587727,0.871114,-0.020000,0.240000,0.040000,-0.020000,0.010000,-0.060000,1.488122,-0.773932,14.289183,1.570000,0.000000,10.000000,0.000000,0.000000,0.280468,-0.109754,1.645046,0.432954,22.336000,0.044000 
378,0,43.684350,-72.233449,43.684338,-72.233278,0.020000,-1.150000,1.570000,0.000000,10.000000,2.620463,0.871137,-0.130000,-0.010000,0.020000,-0.040000,0.010000,-0.060000,1.485912,-0.796043,13.799998,1.570000,0.000000,10.000000,0.000000,0.000000,0.267984,-0.071155,1.667180,0.436683,22.269000,0.028000 
379,0,43.684350,-72.233449,43.684337,-72.233279,0.020000,-1.140000,1.570000,0.000000,10.000000,2.620463,0.871732,-0.130000,-0.010000,0.020000,-0.020000,0.020000,-0.060000,1.486541,-0.802064,13.784057,1.570000,0.000000,10.000000,0.000000,0.000000,0.264833,-0.096474,1.673796,0.435289,22.269000,0.028000 
380,0,43.684350,-72.233449,43.684337,-72.233279,0.020000,-1.140000,1.570000,0.000000,10.000000,2.620463,0.871732,-0.130000,-0.010000,0.020000,-0.020000,0.020000,-0.060000,1.486541,-0.802064,13.784057,1.570000,0.000000,10.000000,0.000000,0.000000,0.263099,-0.097347,1.673796,0.434723,22.280000,0.040000 
381,0,43.684350,-72.233449,43.684335,-72.233279,0.020000,-1.110000,1.570000,0.000000,10.000000,2.620463,0.871764,-0.130000,-0.010000,0.020000,-0.040000,0.020000,-0.060000,1.488620,-0.818458,13.766339,1.570000,0.000000,10.000000,0.000000,0.000000,0.262201,-0.095985,1.690222,0.438017,22.280000,0.040000 
382,0,43.684350,-72.233449,43.684334,-72.233279,0.020000,-1.110000,1.570000,0.000000,10.000000,2.620463,0.872548,-0.130000,-0.010000,0.020000,-0.040000,0.030000,-0.060000,1.488629,-0.823376,13.767847,1.570000,0.000000,10.000000,0.000000,0.000000,0.257509,-0.097091,1.695924,0.436436,22.327000,0.035000 
383,0,43.684350,-72.233449,43.684334,-72.233279,0.020000,-1.100000,1.570000,0.000000,10.000000,2.620463,0.872548,-0.130000,-0.010000,0.020000,-0.030000,-0.010000,-0.060000,1.489356,-0.828273,13.767541,1.570000,0.000000,10.000000,0.000000,0.000000,0.255584,-0.097011,1.700821,0.437509,22.318000,0.040000 
384,0,43.684349,-72.233454,43.684333,-72.233280,0.020000,-1.100000,1.570000,0.000000,10.000000,2.620463,0.873047,0.010000,-0.130000,-0.070000,-0.030000,0.000000,-0.060000,1.491935,-0.825989,14.216960,1.570000,0.000000,10.000000,0.000000,0.000000,0.264046,-0.133672,1.699036,0.434627,22.318000,0.040000 
385,0,43.684348,-72.233455,43.684331,-72.233280,0.020000,-1.100000,1.570000,0.000000,10.000000,2.530740,0.873169,0.020000,-0.070000,0.030000,-0.010000,0.000000,-0.060000,1.492088,-0.831935,14.244464,1.570000,0.000000,10.000000,0.000000,0.000000,0.261534,-0.111601,1.705104,0.436231,22.318000,0.040000 
386,0,43.684348,-72.233455,43.684331,-72.233280,0.020000,-1.100000,1.570000,0.000000,10.000000,2.530740,0.873310,0.020000,-0.070000,0.030000,0.000000,-0.010000,-0.060000,1.492111,-0.838076,14.248675,1.570000,0.000000,10.000000,0.000000,0.000000,0.259266,-0.110455,1.711386,0.436316,22.318000,0.040000 
387,0,43.684348,-72.233455,43.684330,-72.233280,0.020000,-1.090000,1.570000,0.000000,10.000000,2.530740,0.873521,0.020000,-0.070000,0.030000,-0.020000,0.000000,-0.060000,1.492785,-0.843452,14.243112,1.570000,0.000000,10.000000,0.000000,0.000000,0.256597,-0.109779,1.716972,0.437433,22.251000,0.034000 
388,0,43.684348,-72.233455,43.684330,-72.233280,0.020000,-1.090000,1.570000,0.000000,10.000000,2.528213,0.873145,0.020000,-0.060000,0.020000,-0.020000,0.000000,-0.060000,1.492750,-0.840727,14.236721,1.570000,0.000000,10.000000,0.000000,0.000000,0.255047,-0.109576,1.713872,0.436944,22.306000,0.044000 
389,0,43.684348,-72.233455,43.684329,-72.233280,0.020000,-1.090000,1.570000,0.000000,10.000000,2.528213,0.873383,0.020000,-0.060000,0.020000,-0.020000,-0.010000,-0.060000,1.492725,-0.846081,14.232137,1.570000,0.000000,10.000000,0.000000,0.000000,0.255619,-0.109549,1.719464,0.436944,22.297000,0.037000 
390,0,43.684347,-72.233456,43.684328,-72.233281,0.020000,-1.090000,1.570000,0.000000,10.000000,2.528213,0.872915,0.040000,0.040000,0.040000,-0.030000,0.010000,-0.060000,1.493114,-0.841857,14.303369,1.570000,0.000000,10.000000,0.000000,0.000000,0.255598,-0.115599,1.714772,0.436557,22.297000,0.037000 
391,0,43.684346,-72.233457,43.684327,-72.233281,0.020000,-1.120000,1.570000,0.000000,10.000000,2.528213,0.872879,0.000000,-0.010000,0.040000,-0.010000,0.010000,-0.060000,1.491184,-0.847893,14.334575,1.570000,0.000000,10.000000,0.000000,0.000000,0.257640,-0.114284,1.720772,0.433449,22.297000,0.037000 
392,0,43.684346,-72.233457,43.684327,-72.233281,0.020000,-1.130000,1.570000,0.000000,10.000000,2.533073,0.873057,0.000000,-0.010000,0.060000,-0.030000,0.010000,-0.060000,1.490545,-0.852329,14.345462,1.570000,0.000000,10.000000,0.000000,0.000000,0.255291,-0.113421,1.725386,0.433941,22.297000,0.037000 
393,0,43.684346,-72.233457,43.684326,-72.233281,0.020000,-1.130000,1.570000,0.000000,10.000000,2.533073,0.873424,0.000000,-0.010000,0.060000,-0.020000,0.020000,-0.060000,1.490633,-0.858870,14.361163,1.570000,0.000000,10.000000,0.000000,0.000000,0.253456,-0.114095,1.732293,0.434400,22.297000,0.037000 
394,0,43.684346,-72.233457,43.684325,-72.233281,0.020000,-1.140000,1.570000,0.000000,10.000000,2.533073,0.873424,0.000000,-0.010000,0.060000,-0.040000,-0.020000,-0.060000,1.490021,-0.864997,14.376493,1.570000,0.000000,10.000000,0.000000,0.000000,0.251334,-0.114492,1.738421,0.433307,22.297000,0.037000 
395,0,43.684346,-72.233457,43.684324,-72.233281,0.020000,-1.140000,1.570000,0.000000,10.000000,2.533073,0.873992,0.000000,-0.010000,0.060000,-0.040000,-0.010000,-0.060000,1.490051,-0.869877,14.381746,1.570000,0.000000,10.000000,0.000000,0.000000,0.248797,-0.114071,1.743868,0.433840,22.264000,0.028000 
396,0,43.684346,-72.233457,43.684323,-72.233281,0.020000,-1.140000,1.570000,0.000000,10.000000,2.555125,0.873922,0.000000,-0.010000,0.060000,-0.040000,0.010000,-0.060000,1.490016,-0.877117,14.375606,1.570000,0.000000,10.000000,0.000000,0.000000,0.246328,-0.113284,1.751039,0.433894,22.264000,0.028000 
397,0,43.684348,-72.233456,43.684323,-72.233281,0.020000,-1.140000,1.570000,0.000000,10.000000,2.555125,0.873705,0.020000,0.060000,0.040000,-0.040000,0.010000,-0.060000,1.490169,-0.890389,14.402718,1.570000,0.000000,10.000000,0.000000,0.000000,0.242738,-0.115833,1.764094,0.433725,22.303000,0.027000 
398,0,43.684348,-72.233456,43.684322,-72.233282,0.020000,-1.160000,1.570000,0.000000,10.000000,2.555125,0.873740,0.020000,0.060000,0.040000,-0.030000,-0.010000,-0.070000,1.488723,-0.900782,14.393470,1.570000,0.000000,10.000000,0.000000,0.000000,0.237494,-0.113593,1.774522,0.431737,22.303000,0.027000 
399,0,43.684348,-72.233456,43.684322,-72.233282,0.020000,-1.160000,1.570000,0.000000,10.000000,2.555125,0.874429,0.020000,0.060000,0.040000,-0.010000,-0.010000,-0.070000,1.488742,-0.904002,14.396942,1.570000,0.000000,10.000000,0.000000,0.000000,0.233760,-0.114345,1.778430,0.432680,22.303000,0.027000 
400,0,43.684348,-72.233456,43.684322,-72.233282,0.020000,-1.160000,1.570000,0.000000,10.000000,2.555125,0.874429,0.020000,0.060000,0.040000,-0.010000,-0.010000,-0.070000,1.488742,-0.904002,14.396942,1.570000,0.000000,10.000000,0.000000,0.000000,0.232833,-0.114156,1.778430,0.432694,22.365000,0.042000 
401,0,43.684348,-72.233456,43.684321,-72.233282,0.020000,-1.160000,1.570000,0.000000,10.000000,2.555125,0.874458,0.020000,0.060000,0.040000,-0.070000,-0.020000,-0.070000,1.488705,-0.907238,14.390472,1.570000,0.000000,10.000000,0.000000,0.000000,0.232158,-0.113627,1.781696,0.432730,22.365000,0.042000 
402,0,43.684348,-72.233456,43.684321,-72.233282,0.020000,-1.160000,1.570000,0.000000,10.000000,2.555125,0.874445,0.020000,0.060000,0.040000,-0.060000,0.000000,-0.070000,1.488638,-0.911397,14.378685,1.570000,0.000000,10.000000,0.000000,0.000000,0.230326,-0.113014,1.785843,0.432768,22.245000,0.035000 
403,0,43.684348,-72.233456,43.684320,-72.233283,0.020000,-1.160000,1.570000,0.000000,10.000000,2.555125,0.874792,0.020000,0.060000,0.040000,-0.040000,0.000000,-0.070000,1.488586,-0.915962,14.369558,1.570000,0.000000,10.000000,0.000000,0.000000,0.228183,-0.112907,1.790754,0.432770,22.313000,0.032000 
404,0,43.684349,-72.233458,43.684319,-72.233283,0.020000,-1.160000,1.570000,0.000000,10.000000,2.555125,0.875903,0.000000,0.000000,0.010000,-0.030000,0.010000,-0.070000,1.489518,-0.927268,14.533937,1.570000,0.000000,10.000000,0.000000,0.000000,0.226323,-0.126849,1.803171,0.431845,22.313000,0.032000 
405,0,43.684349,-72.233458,43.684317,-72.233283,0.020000,-1.160000,1.570000,0.000000,10.000000,2.555125,0.877466,0.000000,0.000000,0.010000,-0.010000,-0.010000,-0.080000,1.489590,-0.934170,14.546932,1.570000,0.000000,10.000000,0.000000,0.000000,0.221513,-0.118987,1.811636,0.432434,22.376000,0.036000 
406,0,43.684348,-72.233456,43.684317,-72.233283,0.020000,-1.160000,1.570000,0.000000,10.000000,2.555125,0.877466,0.000000,-0.020000,0.050000,-0.010000,-0.010000,-0.080000,1.488634,-0.933079,14.378058,1.570000,0.000000,10.000000,0.000000,0.000000,0.218183,-0.104458,1.810545,0.433405,22.376000,0.036000 
407,0,43.684348,-72.233456,43.684317,-72.233283,0.020000,-1.170000,1.570000,0.000000,10.000000,2.555125,0.878123,0.000000,-0.020000,0.050000,-0.020000,-0.020000,-0.080000,1.487928,-0.936458,14.376586,1.570000,0.000000,10.000000,0.000000,0.000000,0.218142,-0.113508,1.814581,0.431656,22.272000,0.037000 
408,0,43.684348,-72.233456,43.684316,-72.233284,0.020000,-1.170000,1.570000,0.000000,10.000000,2.555125,0.878123,0.000000,-0.020000,0.050000,-0.020000,0.000000,-0.080000,1.487887,-0.941386,14.369478,1.570000,0.000000,10.000000,0.000000,0.000000,0.215846,-0.112989,1.819509,0.432189,22.272000,0.037000 
409,0,43.684348,-72.233456,43.684316,-72.233284,0.020000,-1.170000,1.570000,0.000000,10.000000,2.555125,0.878123,0.000000,-0.020000,0.050000,-0.020000,0.000000,-0.080000,1.487887,-0.941386,14.369478,1.570000,0.000000,10.000000,0.000000,0.000000,0.214571,-0.113376,1.819509,0.432160,22.341000,0.036000 
410,0,43.684348,-72.233456,43.684316,-72.233284,0.020000,-1.170000,1.570000,0.000000,10.000000,2.555125,0.878637,0.000000,-0.020000,0.050000,-0.020000,0.000000,-0.080000,1.487887,-0.940872,14.369478,1.570000,0.000000,10.000000,0.000000,0.000000,0.214699,-0.113376,1.819509,0.432160,22.315000,0.039000 
411,0,43.684346,-72.233451,43.684313,-72.233285,0.020000,-1.150000,1.570000,0.000000,10.000000,2.682096,0.880785,0.000000,-0.030000,0.030000,-0.070000,-0.010000,-0.080000,1.486331,-0.960452,13.868303,1.570000,0.000000,10.000000,0.000000,0.000000,0.205564,-0.072392,1.841237,0.437120,22.315000,0.039000 
412,0,43.684346,-72.233451,43.684313,-72.233285,0.020000,-1.150000,1.570000,0.000000,10.000000,2.682096,0.880785,0.000000,-0.030000,0.030000,-0.070000,-0.010000,-0.080000,1.486331,-0.960452,13.868303,1.570000,0.000000,10.000000,0.000000,0.000000,0.200545,-0.099631,1.841237,0.434031,22.284000,0.027000 
413,0,43.684342,-72.233448,43.684312,-72.233285,0.020000,-1.150000,1.570000,0.000000,10.000000,2.682096,0.880826,0.000000,0.000000,0.020000,-0.040000,-0.010000,-0.080000,1.484172,-0.935923,13.523467,1.570000,0.000000,10.000000,0.000000,0.000000,0.202906,-0.071366,1.816749,0.436036,22.284000,0.027000 
414,0,43.684341,-72.233447,43.684311,-72.233287,0.020000,-1.180000,1.570000,0.000000,10.000000,2.682096,0.880398,0.000000,0.000000,0.010000,-0.040000,-0.020000,-0.080000,1.481147,-0.946409,13.403439,1.570000,0.000000,10.000000,0.000000,0.000000,0.206903,-0.080104,1.826807,0.432106,22.284000,0.027000 
415,0,43.684341,-72.233446,43.684311,-72.233287,0.020000,-1.180000,1.570000,0.000000,10.000000,2.676164,0.880257,-0.020000,-0.020000,0.000000,-0.040000,-0.020000,-0.080000,1.480342,-0.948046,13.284433,1.570000,0.000000,10.000000,0.000000,0.000000,0.202647,-0.076880,1.828303,0.433805,22.284000,0.027000 
416,0,43.684340,-72.233444,43.684310,-72.233287,0.020000,-1.180000,1.570000,0.000000,10.000000,2.676164,0.879918,-0.030000,-0.020000,0.030000,-0.060000,-0.040000,-0.080000,1.479030,-0.948699,13.095040,1.570000,0.000000,10.000000,0.000000,0.000000,0.200535,-0.067798,1.828616,0.434455,22.284000,0.027000 
417,0,43.684340,-72.233444,43.684309,-72.233289,0.020000,-1.190000,1.570000,0.000000,10.000000,2.676164,0.879974,-0.030000,-0.020000,0.030000,-0.060000,-0.020000,-0.080000,1.477822,-0.961468,13.033075,1.570000,0.000000,10.000000,0.000000,0.000000,0.197269,-0.072951,1.841442,0.432936,22.318000,0.040000 
418,0,43.684340,-72.233444,43.684308,-72.233289,0.020000,-1.190000,1.570000,0.000000,10.000000,2.676164,0.880056,-0.030000,-0.020000,0.030000,-0.040000,0.000000,-0.080000,1.477563,-0.967518,12.997072,1.570000,0.000000,10.000000,0.000000,0.000000,0.192536,-0.073378,1.847573,0.433381,22.318000,0.040000 
419,0,43.684340,-72.233444,43.684307,-72.233290,0.020000,-1.190000,1.570000,0.000000,10.000000,2.676164,0.880067,-0.030000,-0.020000,0.030000,-0.060000,-0.020000,-0.080000,1.477418,-0.973324,12.976933,1.570000,0.000000,10.000000,0.000000,0.000000,0.189593,-0.073685,1.853391,0.433344,22.318000,0.040000 
420,0,43.684340,-72.233444,43.684307,-72.233290,0.020000,-1.190000,1.570000,0.000000,10.000000,2.676164,0.880067,-0.030000,-0.020000,0.030000,-0.060000,-0.020000,-0.080000,1.477418,-0.973324,12.976933,1.570000,0.000000,10.000000,0.000000,0.000000,0.188300,-0.074783,1.853391,0.433251,22.326000,0.043000 
421,0,43.684340,-72.233439,43.684306,-72.233291,0.020000,-1.190000,1.570000,0.000000,10.000000,2.676164,0.880556,0.000000,0.020000,0.000000,-0.040000,-0.020000,-0.080000,1.474223,-0.992157,12.548863,1.570000,0.000000,10.000000,0.000000,0.000000,0.182083,-0.039588,1.872714,0.436082,22.326000,0.043000 
422,0,43.684340,-72.233437,43.684306,-72.233291,0.020000,-1.200000,1.570000,0.000000,10.000000,2.661369,0.881497,0.000000,0.020000,0.040000,-0.040000,0.010000,-0.090000,1.472124,-0.998264,12.384268,1.570000,0.000000,10.000000,0.000000,0.000000,0.175096,-0.049250,1.879761,0.434119,22.326000,0.043000 
423,0,43.684340,-72.233437,43.684306,-72.233291,0.020000,-1.200000,1.570000,0.000000,10.000000,2.661369,0.882114,0.000000,0.020000,0.040000,-0.040000,0.000000,-0.090000,1.472022,-1.000824,12.371554,1.570000,0.000000,10.000000,0.000000,0.000000,0.172445,-0.057201,1.882938,0.433904,22.326000,0.043000 
424,0,43.684340,-72.233437,43.684305,-72.233292,0.020000,-1.220000,1.570000,0.000000,10.000000,2.661369,0.882280,0.000000,0.020000,0.040000,-0.030000,-0.010000,-0.090000,1.470277,-1.004904,12.356787,1.570000,0.000000,10.000000,0.000000,0.000000,0.171268,-0.056470,1.887184,0.431859,22.326000,0.043000 
425,0,43.684339,-72.233433,43.684305,-72.233293,0.020000,-1.240000,1.570000,0.000000,10.000000,2.661369,0.882522,0.000000,0.010000,0.040000,-0.020000,0.030000,-0.090000,1.465260,-1.012724,11.961213,1.570000,0.000000,10.000000,0.000000,0.000000,0.168653,-0.024467,1.895247,0.433604,22.326000,0.043000 
426,0,43.684339,-72.233433,43.684304,-72.233293,0.020000,-1.260000,1.570000,0.000000,10.000000,2.661369,0.882590,0.000000,0.010000,0.040000,-0.010000,0.030000,-0.090000,1.463457,-1.015078,11.947686,1.570000,0.000000,10.000000,0.000000,0.000000,0.164813,-0.044742,1.897669,0.430574,22.338000,0.042000 
427,0,43.684339,-72.233433,43.684304,-72.233293,0.020000,-1.260000,1.570000,0.000000,10.000000,2.661369,0.883357,0.000000,0.010000,0.040000,-0.010000,0.010000,-0.090000,1.463316,-1.016740,11.932105,1.570000,0.000000,10.000000,0.000000,0.000000,0.163671,-0.044263,1.900097,0.431620,22.338000,0.042000 
428,0,43.684339,-72.233433,43.684304,-72.233293,0.020000,-1.260000,1.570000,0.000000,10.000000,2.661369,0.885183,0.000000,0.010000,0.040000,-0.020000,0.010000,-0.090000,1.463211,-1.016241,11.920560,1.570000,0.000000,10.000000,0.000000,0.000000,0.163437,-0.044160,1.901424,0.431625,22.338000,0.042000 
429,0,43.684339,-72.233433,43.684304,-72.233294,0.020000,-1.250000,1.570000,0.000000,10.000000,2.661369,0.886404,0.000000,0.010000,0.040000,-0.020000,0.010000,-0.090000,1.463942,-1.016348,11.907965,1.570000,0.000000,10.000000,0.000000,0.000000,0.163208,-0.043881,1.902753,0.432693,22.327000,0.043000 
430,0,43.684335,-72.233429,43.684304,-72.233294,0.020000,-1.240000,1.570000,0.000000,10.000000,2.655550,0.887227,-0.050000,0.000000,0.000000,-0.010000,0.020000,-0.090000,1.460865,-0.993396,11.484860,1.570000,0.000000,10.000000,0.000000,0.000000,0.167609,-0.009861,1.880622,0.436431,22.327000,0.043000 
431,0,43.684335,-72.233428,43.684303,-72.233294,0.020000,-1.230000,1.570000,0.000000,10.000000,2.655550,0.886369,-0.030000,-0.030000,0.050000,-0.020000,0.000000,-0.090000,1.460268,-0.996509,11.332420,1.570000,0.000000,10.000000,0.000000,0.000000,0.169303,-0.020423,1.882878,0.435860,22.330000,0.031000 
432,0,43.684335,-72.233428,43.684303,-72.233294,0.020000,-1.230000,1.570000,0.000000,10.000000,2.687897,0.886369,0.000000,0.000000,0.050000,-0.020000,0.000000,-0.090000,1.460861,-0.994764,11.393290,1.570000,0.000000,10.000000,0.000000,0.000000,0.168806,-0.033675,1.881134,0.434051,22.330000,0.031000 
433,0,43.684336,-72.233431,43.684303,-72.233294,0.020000,-1.220000,1.570000,0.000000,10.000000,2.679371,0.561473,0.020000,0.010000,0.030000,-0.110000,-0.070000,-0.090000,1.464075,-1.327867,11.641157,1.570000,0.000000,10.000000,0.000000,0.000000,0.024025,-0.050918,1.889340,0.433521,22.330000,0.031000 
434,0,43.684336,-72.233431,43.684303,-72.233296,0.020000,-1.230000,1.570000,0.000000,10.000000,2.679371,0.550140,0.020000,0.010000,0.030000,0.040000,-0.060000,-0.080000,1.462161,-1.340433,11.529018,1.570000,0.000000,10.000000,0.000000,0.000000,0.022703,-0.028000,1.890573,0.434159,22.294000,0.040000 
435,0,43.684336,-72.233431,43.684303,-72.233296,0.020000,-1.230000,1.570000,0.000000,10.000000,2.679371,0.560038,0.020000,0.010000,0.030000,0.040000,-0.040000,-0.090000,1.461556,-1.329309,11.465483,1.570000,0.000000,10.000000,0.000000,0.000000,0.025284,-0.028917,1.889347,0.434551,22.294000,0.040000 
436,0,43.684336,-72.233431,43.684304,-72.233297,0.020000,-1.220000,1.570000,0.000000,10.000000,2.680412,0.571462,0.020000,0.010000,0.030000,0.060000,-0.030000,-0.090000,1.461645,-1.314066,11.382972,1.570000,0.000000,10.000000,0.000000,0.000000,0.032701,-0.025738,1.885528,0.435875,22.294000,0.040000 
437,0,43.684337,-72.233434,43.684305,-72.233298,0.020000,-1.210000,1.570000,0.000000,10.000000,2.666046,0.583852,-0.010000,0.020000,0.020000,0.040000,-0.030000,-0.090000,1.464582,-1.306579,11.602133,1.570000,0.000000,10.000000,0.000000,0.000000,0.022385,-0.048357,1.890431,0.434296,22.294000,0.040000 
438,0,43.684337,-72.233433,43.684305,-72.233298,0.020000,-1.200000,1.570000,0.000000,10.000000,2.662262,0.595957,0.000000,0.030000,0.030000,0.040000,-0.010000,-0.090000,1.464646,-1.293915,11.514740,1.570000,0.000000,10.000000,0.000000,0.000000,0.038731,-0.029346,1.889872,0.436631,22.294000,0.040000 
439,0,43.684338,-72.233432,43.684305,-72.233298,0.020000,-1.190000,1.570000,0.000000,10.000000,2.664181,0.608234,0.000000,0.020000,0.000000,0.040000,-0.010000,-0.090000,1.464765,-1.287087,11.433143,1.570000,0.000000,10.000000,0.000000,0.000000,0.042609,-0.027496,1.895321,0.437315,22.303000,0.041000 
440,0,43.684338,-72.233432,43.684306,-72.233298,0.020000,-1.200000,1.570000,0.000000,10.000000,2.664865,0.630553,0.000000,0.020000,0.000000,0.040000,0.000000,-0.090000,1.463588,-1.260571,11.401522,1.570000,0.000000,10.000000,0.000000,0.000000,0.051579,-0.029143,1.891124,0.435603,22.303000,0.041000 
441,0,43.684338,-72.233432,43.684306,-72.233298,0.020000,-1.210000,1.570000,0.000000,10.000000,2.664865,0.641041,0.000000,0.020000,0.000000,0.020000,0.020000,-0.090000,1.462650,-1.248220,11.395654,1.570000,0.000000,10.000000,0.000000,0.000000,0.057089,-0.030275,1.889261,0.434956,22.338000,0.034000 
442,0,43.684338,-72.233432,43.684306,-72.233299,0.020000,-1.230000,1.570000,0.000000,10.000000,2.664865,0.650649,0.000000,0.020000,0.000000,0.020000,0.030000,-0.110000,1.460832,-1.238835,11.390239,1.570000,0.000000,10.000000,0.000000,0.000000,0.061661,-0.029894,1.889484,0.433418,22.338000,0.034000 
443,0,43.684338,-72.233432,43.684306,-72.233298,0.020000,-1.240000,1.570000,0.000000,10.000000,2.664865,0.668058,0.000000,0.020000,0.000000,0.010000,0.060000,-0.110000,1.460067,-1.222135,11.402397,1.570000,0.000000,10.000000,0.000000,0.000000,0.067922,-0.031127,1.890193,0.433268,22.338000,0.034000 
444,0,43.684337,-72.233433,43.684305,-72.233298,0.020000,-1.270000,1.570000,0.000000,10.000000,2.699437,0.675736,0.020000,-0.010000,0.050000,-0.080000,0.040000,-0.120000,1.458130,-1.212464,11.474047,1.570000,0.000000,10.000000,0.000000,0.000000,0.071142,-0.035973,1.888200,0.430186,22.338000,0.034000 
445,0,43.684337,-72.233433,43.684305,-72.233298,0.020000,-1.270000,1.570000,0.000000,10.000000,2.772008,0.690165,0.020000,-0.010000,0.050000,-0.080000,0.040000,-0.120000,1.458130,-1.198035,11.474047,1.570000,0.000000,10.000000,0.000000,0.000000,0.078780,-0.032190,1.888200,0.432084,22.338000,0.034000 
446,0,43.684337,-72.233433,43.684304,-72.233298,0.020000,-1.290000,1.570000,0.000000,10.000000,2.772008,0.690165,0.020000,-0.010000,0.050000,-0.120000,0.030000,-0.130000,1.456818,-1.209113,11.518386,1.570000,0.000000,10.000000,0.000000,0.000000,0.074722,-0.035550,1.899278,0.429673,22.325000,0.038000 
